('LIQJEC_clean.cif', '2.86548209074484')
('LIQTUC_clean.cif', '2.3362025807130085')
('LIRFIB_clean.cif', '2.419889996043505')
('LISZOE_clean.cif', '2.4251679501128947')
('LITCIC_clean.cif', '2.119480502261612')
('LITHUR_clean.cif', '2.469154999364898')
('LIVTEP_charged.cif', '2.622715759320624')
('LIWFOM_clean.cif', '2.0246098856594323')
('LIWFUS_clean.cif', '2.1388884433370254')
('LIWVIY_clean.cif', '2.4290956954500458')
('LIWXOG_clean.cif', '2.313524092287281')
('LIXDAZ_clean.cif', '2.4643545164024516')
('LIXMIQ_clean.cif', '3.024600210061846')
('LIXNIP_clean.cif', '2.5605396536851615')
('LIXWAR_clean.cif', '2.2480789344560375')
('LIXWAR01_clean.cif', '2.2505693772690303')
('LIXXAS_clean.cif', '2.4310895167926114')
('LIXXEW_clean.cif', '2.45111876154397')
('LOBHAM_clean.cif', '2.183462927127591')
('LOCNIB_clean.cif', '2.4852132057820557')
('LOCRUR_clean.cif', '2.3364946257779113')
('LOCZIO_clean.cif', '2.1236967092203196')
('LODPUQ_clean.cif', '2.370779241283373')
('LOFCUF_clean.cif', '2.258084673033638')
('LOFVIN_clean.cif', '2.1990859203072075')
('LOFVUY_clean.cif', '2.3860478526064077')
('LOFVUY01_clean.cif', '2.3855846903149764')
('LOFZUB_clean.cif', '1.8546424035454296')
('LOGBAK_clean.cif', '1.7529214021654818')
('LOGBEO_clean.cif', '1.8457658859315722')
('LOGXEM_clean.cif', '3.5342983411868363')
('LOJFOF_clean.cif', '2.8184977493987')
('LOJFUL_clean.cif', '2.4404182721780385')
('LOJLAZ_clean.cif', '2.4199630924764475')
('LOJLAZ01_clean.cif', '2.4312926480879793')
('LOJNAA_clean.cif', '2.2514791022989313')
('LOKPEG_clean.cif', '1.9184915735878076')
('LOLQIM_clean.cif', '2.039408206720076')
('LOLREL_clean.cif', '2.4325461408537814')
('LOLVAJ_clean.cif', '3.159988219295622')
('LOMLOQ_clean.cif', '2.05226825117436')
('LOMLUV_clean.cif', '1.975150642506999')
('LOMLUW_clean.cif', '2.0454670348766553')
('LOMMEH_clean.cif', '2.4236662027452818')
('LOMMIL_clean.cif', '2.3954157440304065')
('LOMMOR_clean.cif', '2.400081408808122')
('LONVAN_clean.cif', '2.657086123797918')
('LONVIV_clean.cif', '2.37647575588465')
('LONWIW_clean.cif', '2.0516699662956475')
('LOPZAS_clean.cif', '2.811252733051196')
('LOQLEJ_manual.cif', '2.1985536326476094')
('LOQLIN_SL.cif', '1.9783706283626556')
('LOQSEQ_clean.cif', '2.5684584716751866')
('LOQSOA_clean.cif', '2.560684604776429')
('LOQSUG_clean.cif', '2.55434205495531')
('LORKEK_clean.cif', '2.872979076295342')
('LORROB_clean.cif', '2.4525012335325207')
('LORRUH_clean.cif', '2.432344490050644')
('LOSBOM_clean.cif', '2.0404423267813723')
('LOSXIC_clean.cif', '2.2719382462090385')
('LOSYAV_clean.cif', '2.157094518119025')
('LOTDIJ_clean.cif', '2.2997207115167004')
('LOVLEP_clean.cif', '2.344027287141392')
('LOVNIV_charged.cif', '2.6773915524506053')
('LOZSAW_clean.cif', '2.9730896493939314')
('LOZSAW01_clean.cif', '2.9653770710672034')
('LOZSAW02_clean.cif', '3.0171497927794446')
('LOZSOK_clean.cif', '2.5338619307349517')
('LOZSUQ_clean.cif', '2.5200718980595456')
('LUBMAW_clean.cif', '2.665178901871519')
('LUCDAO_clean.cif', '2.497015194010298')
('LUCDES_clean.cif', '2.4918000612037243')
('LUCDIW_clean.cif', '2.4996286553659077')
('LUCKEB_clean.cif', '2.450077202488692')
('LUCKIF_clean.cif', '2.4818070561096537')
('LUDTUZ_clean.cif', '2.9676305951916255')
('LUDVAH_clean.cif', '3.0780365723151943')
('LUDVEL_clean.cif', '2.906246031565967')
('LUDVIP_clean.cif', '3.132407060426889')
('LUDVOV_clean.cif', '2.9893952415693246')
('LUDVUB_clean.cif', '2.5635828701160186')
('LUFNAC_clean.cif', '2.306826059207074')
('LUFNAC01_clean.cif', '2.3256411112259774')
('LUFNAC02_clean.cif', '2.3205366868152746')
('LUFNAC03_clean.cif', '2.3249726019370742')
('LUFNAC04_clean.cif', '2.3223726403697427')
('LUFNAC05_clean.cif', '2.3130785407886094')
('MAFDII_SL.cif', '2.2131332240471826')
('LUFNEG_clean.cif', '2.3489095232914465')
('LUFQUZ_clean.cif', '2.003200704552098')
('LUFQUZ01_clean.cif', '2.0025999397289613')
('LUFQUZ02_clean.cif', '2.29707561242455')
('LUJJOQ_clean.cif', '2.182305207972193')
('LUJPUC_clean.cif', '2.188703956616692')
('LUJSOA_clean.cif', '2.565609033479038')
('LUKREO_clean.cif', '2.180317444904547')
('LULHUW_clean.cif', '2.1135355653548364')
('LULWUL_clean.cif', '2.484179630730308')
('LULXAS_clean.cif', '2.3323731238736896')
('LULXEW_clean.cif', '2.3973881604239664')
('LULXOG_clean.cif', '2.059611017511216')
('LUMZUO_clean.cif', '2.5816694951909636')
('LUNBAX_clean.cif', '2.5517904287471307')
('LUNBEB_clean.cif', '2.5238655997572375')
('LUNBIF_clean.cif', '2.6119201036615367')
('LUPHIN_clean.cif', '2.0135152290409617')
('LUPYAX_clean.cif', '2.0547179171700747')
('LURLOB_clean.cif', '2.1494183066015626')
('LURRUM_clean.cif', '2.206097299113527')
('LUSHIR_clean.cif', '2.228229754220136')
('LUSHOX_clean.cif', '2.17586801561262')
('LUSHOX01_clean.cif', '2.174006815424643')
('LUSHOX02_clean.cif', '2.195016575993846')
('LUSHOX03_clean.cif', '2.1691996249784022')
('LUSHOX04_clean.cif', '2.2030943009883632')
('LUSHUD_clean.cif', '2.326082490652859')
('LUSJEP_clean.cif', '2.252034880303647')
('LUSJIT_clean.cif', '2.276184477690415')
('LUSJOZ_clean.cif', '2.254391221490324')
('LUSZIJ_clean.cif', '2.0104063449865524')
('LUSZIJ01_clean.cif', '2.01957875129759')
('LUSZOP_clean.cif', '2.008827618082313')
('LUSZOP01_clean.cif', '2.007186342943526')
('LUSZUV_clean.cif', '2.007630735440704')
('LUTBEI_clean.cif', '2.005262193267439')
('LUTBUY_clean.cif', '2.0262343984894646')
('LUTCAF_clean.cif', '2.0123059312429095')
('LUTCEJ_clean.cif', '2.021617294051691')
('LUTCIN_clean.cif', '2.0149906389798216')
('LUTDAG_clean.cif', '1.9993326529507631')
('LUTSEA_clean.cif', '2.160212132109509')
('LUTZEH_clean.cif', '2.0606221054687515')
('LUWMEX_clean.cif', '2.6245042558883')
('LUWMIB_clean.cif', '2.5521786573473326')
('LUWMOH_clean.cif', '2.4263126536056436')
('LUWMUN_clean.cif', '2.532763308706537')
('LUWNAU_clean.cif', '2.51816928462926')
('LUXFEQ_charged.cif', '2.5072921803958894')
('LUXFOA_clean.cif', '2.1566835937500004')
('LUYBIS_clean.cif', '2.650078181925737')
('LUYBOY_clean.cif', '2.640267819444317')
('LUYSEF_clean.cif', '2.636251998291968')
('LUYVAD_clean.cif', '2.019502517575383')
('LUZBOY_clean.cif', '2.276461115709576')
('MABCUQ_clean.cif', '2.7066977394405733')
('MACKAE_clean.cif', '2.562776668167398')
('MADVUJ_clean.cif', '2.7574135670431454')
('MADWAQ_clean.cif', '2.570208097431817')
('magnetochemistry3010001_PF290NdNO3_clean.cif', '2.5615498482097636')
('magnetochemistry3010001_PF362NdCl_clean.cif', '2.506186442912169')
('MAHTAR_clean.cif', '2.2586204288992273')
('MAHTAR01_clean.cif', '2.256433166484263')
('MAJHUC_clean.cif', '2.2996396850543914')
('MAJJUF_clean.cif', '2.054276432406286')
('MAJKAM_clean.cif', '2.1081267811175723')
('MAKFIQ_clean.cif', '2.455397933696241')
('MAKFOW_clean.cif', '2.4521770443814814')
('MAKGAJ_clean.cif', '2.443063457311763')
('MAKGEN_clean.cif', '2.3311871795821935')
('MAKGOX_clean.cif', '2.3385051653269047')
('MAKGUD_clean.cif', '2.331797865905304')
('MAKHAK_clean.cif', '2.3243194964020155')
('MAKRAU_clean.cif', '2.867120330202778')
('MAKRIC_clean.cif', '2.844328953218762')
('MALRUM_clean.cif', '2.275340905660802')
('MALYIJ_charged.cif', '3.220606522377894')
('MAMVED_charged.cif', '2.923758409976773')
('MANDUD_clean.cif', '2.69460011830525')
('MANLIX_charged.cif', '2.7684360166817914')
('MAPCIP_clean.cif', '2.211541737300591')
('MAPCUE_clean.cif', '2.5443207819552507')
('MAPFIS_clean.cif', '2.1382649367703586')
('MAPFOY_clean.cif', '2.3243972414590752')
('MAPHAP_clean.cif', '2.4755340100363683')
('MAPLEX_clean.cif', '2.547341911924442')
('MAQJEW_clean.cif', '2.5809241318694243')
('MAQRAA_clean.cif', '2.0220453209585134')
('MARJAQ_clean.cif', '2.06805689865212')
('MARLID_clean.cif', '2.6183906795224625')
('MARLOJ_clean.cif', '2.6664360038760924')
('MARLUP_clean.cif', '2.651162134682088')
('MARPOL_clean.cif', '2.252270005666033')
('MARXEK_clean.cif', '2.2299627203713297')
('MASZOX_clean.cif', '2.8711044772159826')
('MASZUD_clean.cif', '2.8898504380908587')
('MATBAM_clean.cif', '2.399449140582917')
('MATBEQ_clean.cif', '2.8896048268667456')
('MATPOP_clean.cif', '2.5240875405160375')
('MATPUV_clean.cif', '2.517733242576644')
('MAVFEV_clean.cif', '2.609110717684527')
('MAVFEV01_clean.cif', '2.6075183407001092')
('MAWFAT_charged.cif', '2.211137160958454')
('MAWFEY_clean.cif', '3.2627385441069867')
('MAWFIC_clean.cif', '5.440384062868853')
('MAXFIA_charged.cif', '2.4422300692056598')
('MAXHAW_clean.cif', '2.550621046637964')
('MAXHEA_clean.cif', '2.528753723420097')
('MAXHIE_clean.cif', '2.5299749911847442')
('MAXHOK_clean.cif', '2.5055642159867713')
('MAXHUQ_clean.cif', '2.4976692975963006')
('MAXJAY_clean.cif', '2.3620192053478295')
('MAXJEC_clean.cif', '2.3528701850778875')
('MAXJIG_clean.cif', '2.3630034518789254')
('MAXJOM_clean.cif', '2.3439565864190106')
('MAYJOM_clean.cif', '2.2564571022793976')
('MAYPIM_clean.cif', '2.502924419242011')
('MAYXUG_clean.cif', '2.445455729533528')
('MAYYAN_clean.cif', '2.589284565079404')
('MAZJAY_clean.cif', '2.49516819553326')
('MAZJEC_clean.cif', '2.5016228658882667')
('MAZTIR_clean.cif', '2.8845272231574715')
('MAZYER_clean.cif', '2.7467380206625926')
('MECLEL_clean.cif', '2.014461149826285')
('MECVIA_clean.cif', '1.9352398605063346')
('MECVOG_clean.cif', '1.9340246536416097')
('MECVUM_clean.cif', '1.942496709047571')
('MEFZUU_manual.cif', '2.590244064511353')
('MEGBAD_clean.cif', '2.33509050343628')
('MEGBEH_manual.cif', '2.569823014542489')
('MEGFIN_clean.cif', '2.4194957383289664')
('MEJZEI_clean.cif', '2.5148366617169113')
('MEJZIM_clean.cif', '2.5163455265597454')
('MEJZOS_clean.cif', '2.500475000411016')
('MEJZUY_clean.cif', '2.495843673648992')
('MEKBAH_clean.cif', '2.4781423962487192')
('MEKDUC_clean.cif', '2.832476952798884')
('MEQHUL_clean.cif', '2.2645964859692955')
('MEQHUL01_clean.cif', '2.415569585033915')
('MEWNEH_clean.cif', '2.2664556136457694')
('MEXJAC_clean.cif', '2.4750471814880144')
('MICDEJ_clean.cif', '2.2077710956566374')
('MICNAO_clean.cif', '2.4057858469049345')
('MICNES_clean.cif', '2.5179321092868476')
('MICNIW_clean.cif', '2.4185916474664872')
('MICNOC_clean.cif', '2.446399084140307')
('MICNUI_clean.cif', '2.389892315424865')
('MICPAQ_clean.cif', '2.4967945705148717')
('MICPEU_clean.cif', '2.4700343845038426')
('MIDRAT_clean.cif', '2.131635219275203')
('MIDSEZ_clean.cif', '2.1745041394378086')
('MIDSUP_clean.cif', '2.2367086920605685')
('MIDSUP01_clean.cif', '2.238775910574785')
('MIFLIY_clean.cif', '2.189694830742704')
('MIFNUM_clean.cif', '2.3684634269011458')
('MIFPUO_clean.cif', '2.2479727924913258')
('MIFQEY_clean.cif', '3.0147634399865186')
('MIFQOJ_clean.cif', '2.2904724840511204')
('MIFROK_clean.cif', '2.536614945191987')
('MIFSAX_clean.cif', '2.5308166435472357')
('MIFSUR_clean.cif', '2.5232314837684613')
('MIFTEC_clean.cif', '2.5323480634701907')
('MIFTIG_clean.cif', '2.527133488958916')
('MIFTUS_clean.cif', '2.4895653911149793')
('MIFVEE_clean.cif', '2.5238892009487905')
('MIGVON_clean.cif', '2.227964290703695')
('MIHBAG_clean.cif', '2.3337844538494315')
('MIHLAR_clean.cif', '2.476482247406852')
('MIHLEV_clean.cif', '2.5527190172222847')
('MIHLIZ_clean.cif', '2.45997017247445')
('MIHLOF_clean.cif', '2.4657771532797366')
('MIHLUL_clean.cif', '2.424314955926538')
('MIHMEW_clean.cif', '2.4355314395630723')
('MIJHOD_clean.cif', '2.20006810285624')
('MIJMAU_clean.cif', '2.286724567490463')
('MIJYEK_clean.cif', '2.8819252516763854')
('MIKDUH_clean.cif', '2.316037127824944')
('MIKJAR_clean.cif', '2.108815374838799')
('MILQIJ_clean.cif', '2.0424120285109204')
('MIMDAP_clean.cif', '2.159399053427005')
('MIMFOF_clean.cif', '1.8932036935210401')
('MIMKIE_clean.cif', '2.572596554604976')
('MINCER_clean.cif', '2.9494438181511846')
('MINCET_clean.cif', '2.4528366256160457')
('MINCIX_clean.cif', '2.5244798339544663')
('MINCUJ_clean.cif', '2.5333961607737496')
('MINVOU_clean.cif', '2.0868989385419456')
('MINVOU01_clean.cif', '2.0868989385419456')
('MINVUA_SL.cif', '2.01777655078125')
('MINVUA01_SL.cif', '1.9765974375000002')
('MIPHEA_clean.cif', '2.2168936884720747')
('MIQLII_clean.cif', '2.4007453764620124')
('MIRLAB_clean.cif', '2.7780963710074333')
('MIRLUU_clean.cif', '2.3951192318062953')
('MISQIQ_clean.cif', '1.953552581639541')
('MISQIQ01_clean.cif', '2.019440326855717')
('MISQIQ02_clean.cif', '1.943270040791719')
('MISQIQ03_clean.cif', '1.9690186686411018')
('MISQIQ04_clean.cif', '1.9455086336219178')
('MISQIQ05_clean.cif', '2.0217967059714415')
('MISQIQ06_clean.cif', '2.032961128648056')
('MISQIQ07_clean.cif', '1.9392065706055672')
('MITGIF_clean.cif', '2.436039996013138')
('MITGOL_clean.cif', '2.477018139967083')
('MITGUR_clean.cif', '2.3885910950112814')
('MITGUR01_clean.cif', '2.389559745994772')
('MIVFEE_clean.cif', '2.66771122117321')
('MIVFOO_clean.cif', '2.6983944930640096')
('MIVNUB_clean.cif', '2.391574580966741')
('MIVPAJ_clean.cif', '2.56278798386336')
('MIVPEN_clean.cif', '2.542962686977961')
('MIVPIR_clean.cif', '2.5437643473342333')
('MIXYID_clean.cif', '2.151638126111842')
('MIXZOK_clean.cif', '2.0883443857950343')
('MIYGIL_clean.cif', '2.658144938931876')
('MIYWIB_clean.cif', '2.3431738718910236')
('MIZKOW_clean.cif', '2.6274663703656764')
('MIZZOM_clean.cif', '2.0761884358702876')
('MOBBIO_clean.cif', '2.416236009647826')
('MOBBOU_clean.cif', '2.6151494349619746')
('MOBFIT_clean.cif', '3.1605738030268524')
('MOCHES_clean.cif', '2.484658025489821')
('MOCHIW_clean.cif', '2.4752679688672763')
('MOCHOC_clean.cif', '2.441536274600972')
('MOCHUI_clean.cif', '2.4393103549971777')
('MOCJAQ_clean.cif', '2.410765094739696')
('MOCJEU_clean.cif', '2.4094510632231545')
('MOCJIY_clean.cif', '2.398041384306993')
('MODDEP_clean.cif', '2.446740526179689')
('MODJOG_clean.cif', '2.4555936003714915')
('MOFPUU_clean.cif', '2.3661556840063374')
('MOGMIE_clean.cif', '2.6323475272258774')
('MOGNAY_clean.cif', '2.409153562443842')
('MOGVAG_clean.cif', '2.1747578254418474')
('MOGXUB_clean.cif', '2.5308380581627814')
('MOGYAI_clean.cif', '2.5193352769864683')
('MOJJUR_clean.cif', '2.3457301668020367')
('MOJNAC_clean.cif', '2.4459987378456693')
('MOLKAB_clean.cif', '2.417505689401489')
('MOLRIP_clean.cif', '2.4240434455967277')
('MOMJIJ_clean.cif', '2.5577325276455563')
('MOMSIS_clean.cif', '2.5434109652572348')
('MONFEC_clean.cif', '2.2449310377062486')
('MONQIR_clean.cif', '2.3165435000879513')
('MOPKEJ_clean.cif', '1.8778120059926242')
('MOPQIT_clean.cif', '2.1617399119195717')
('MOQNUB_clean.cif', '1.953995985387447')
('MORZID_clean.cif', '1.8752001782565832')
('MOSBIG_clean.cif', '2.496305134047934')
('MOTKAI_clean.cif', '1.9241455359112902')
('MOTMAK_clean.cif', '1.9789455794685482')
('MOTVOI_clean.cif', '2.450077616421609')
('MOVGUB_clean.cif', '2.5160937117245243')
('MOVHEM_clean.cif', '2.5087161682489874')
('MOVKOZ_clean.cif', '2.4349141434932333')
('MOWQIZ_clean.cif', '2.667781183367258')
('MOXKAN_clean.cif', '2.592924065629288')
('MOXNIY_clean.cif', '2.1510001469384785')
('MOXPEV_charged.cif', '2.6787807086052196')
('MOXPOF_charged.cif', '2.5895907398884326')
('MOZFIR_clean.cif', '2.470151428840899')
('MUBZOA_auto.cif', '2.139946983749865')
('MUBZUG_auto.cif', '2.12065076591416')
('MUDLIH_manual.cif', '2.5864785084311785')
('MUDLON_clean.cif', '2.4814684025658904')
('MUFHUR_clean.cif', '2.5114386181377863')
('MUFJAZ_clean.cif', '2.4958384176784243')
('MUFJAZ01_clean.cif', '2.4942049175841703')
('MUFJED_clean.cif', '2.471863241902448')
('MUFLAC_clean.cif', '2.362468266854216')
('MUFXUI_clean.cif', '2.5570739844220927')
('MUFYAP_clean.cif', '2.4063700275040496')
('MUGFOK_clean.cif', '2.1594769167791297')
('MUGXIX_clean.cif', '2.313840161197322')
('MUHNUA_clean.cif', '2.6515749009345964')
('MUHPAI_clean.cif', '2.7583136503229175')
('MUHPOV_clean.cif', '2.2165014014239643')
('MUJPUE_clean.cif', '2.114785516086')
('MULSER_clean.cif', '2.418941878713629')
('MULXOH_clean.cif', '2.6039682752889264')
('MUNDAC_clean.cif', '2.7339317312088327')
('MUNDEG_clean.cif', '2.701634044682423')
('MUNDOQ_clean.cif', '2.9021338484990635')
('MUNLUE_clean.cif', '2.431037626092955')
('MUPYIG_clean.cif', '2.362850602828081')
('MUPYUS_clean.cif', '2.6260890480481924')
('MURBEI_clean.cif', '2.2699252973995483')
('MURCIL_clean.cif', '2.484043915773538')
('MURCOR_clean.cif', '2.475377621415926')
('MURFIQ_clean.cif', '2.487801841147837')
('MURNIX_clean.cif', '2.443626424912038')
('MURTUO_clean.cif', '2.4399097772608465')
('MUSCIN_clean.cif', '2.590399227678347')
('MUSSIE_clean.cif', '1.7363861821255553')
('MUTCEL_clean.cif', '2.1837129030666267')
('MUTDIQ_clean.cif', '2.2503655004206635')
('MUVJAP_clean.cif', '2.277281594689107')
('MUVJIX_clean.cif', '2.532082638933209')
('MUVLUM_clean.cif', '2.1059875979945772')
('MUVMOG_clean.cif', '2.025288935317179')
('MUVNAT_clean.cif', '2.2777202798448513')
('MUVNEX_clean.cif', '2.208235032723983')
('MUWRIH_clean.cif', '2.7245203180910975')
('MUXHIW01_clean.cif', '2.6093889390385483')
('MUXHUI01_clean.cif', '2.5856282238994064')
('MUXHUI02_clean.cif', '2.5912908748304138')
('MUXJAQ01_clean.cif', '2.5686220516432137')
('MUXJAQ02_clean.cif', '2.574730437245239')
('MUZGAQ_clean.cif', '2.5007694792930018')
('MUZKAV_clean.cif', '1.9340295823665028')
('NABCEA_charged.cif', '2.9820665698694744')
('NABCIE_clean.cif', '2.2984679448354')
('NABMUA_clean.cif', '2.1343862610056625')
('NABMUA01_clean.cif', '2.1324417238072266')
('NABSEP_clean.cif', '2.022969867389286')
('NACYOG_clean.cif', '2.342961038135222')
('NACYUM_clean.cif', '2.28006068329746')
('NADKAG_clean.cif', '2.458329083699344')
('NADKEK_clean.cif', '2.392898890824334')
('NADZEZ_clean.cif', '2.2583741132823345')
('NADZID_clean.cif', '2.274086039988151')
('NAFRUI_clean.cif', '1.932316485501571')
('NAGCAB_clean.cif', '2.301232743015426')
('NAHFIO_clean.cif', '2.1773677124830533')
('NAHFOU_clean.cif', '2.4887309966158315')
('NAJGAH_clean.cif', '2.4157973487778706')
('NAJQUN_clean.cif', '2.323462237081321')
('NAJSUP_clean.cif', '2.483827197876867')
('NAJTAW_clean.cif', '2.481297070391582')
('NAJTEA_clean.cif', '2.431560496870391')
('NAKNUK_clean.cif', '2.447020394028245')
('NALWOO_clean.cif', '2.931643872588449')
('NALYEG_clean.cif', '2.552629383030883')
('NAMDUD_clean.cif', '2.222452038335723')
('NAMZIL_clean.cif', '2.8334680187193815')
('NANMAS_charged.cif', '2.511410749461565')
('NANMEW_clean.cif', '2.5783311546995407')
('NANTII_clean.cif', '2.614618724302298')
('NANZOS_clean.cif', '2.5369649593380172')
('NAPNEA_clean.cif', '2.820756517145326')
('NAQQED_clean.cif', '2.376566793931004')
('NAQQIH_clean.cif', '2.3832571344279736')
('NAQQON_clean.cif', '2.5434385524853864')
('NAQQUT_clean.cif', '2.5383163303525382')
('NAQRAA_clean.cif', '2.5183107756597485')
('NAQREE_clean.cif', '2.5300064777673965')
('NARHAR_charged.cif', '2.4692542585024473')
('NARHEV_charged.cif', '2.4492056463370977')
('NARMUR_clean.cif', '2.6538433873632776')
('NARNAY_clean.cif', '2.4731012999173103')
('NARNEC_clean.cif', '2.4508411401395183')
('NARNIG_clean.cif', '2.443326717402237')
('NARNOM_clean.cif', '2.4336883595979115')
('NARNUS_clean.cif', '2.4336719730374954')
('NARPAA_clean.cif', '2.4483499519981846')
('NARPEE_clean.cif', '2.4410993091064457')
('NARPOO_clean.cif', '2.6373446424021947')
('NARPUU_clean.cif', '2.6277801229652367')
('NARTUX_clean.cif', '2.436976384505365')
('NARVUA_clean.cif', '2.647410150573701')
('NASHAS_clean.cif', '2.6052246196571254')
('NASMEB_clean.cif', '2.3697694039439297')
('NASMIF_clean.cif', '2.365265114387393')
('NATHOH_ion_b.cif', '2.3809699909443554')
('NATHUO_clean.cif', '2.0411022021102023')
('NATNOM_charged.cif', '3.4649646400293035')
('NATXIR_clean.cif', '2.3640753518068984')
('NATXOW_clean.cif', '2.3874366388850365')
('NATXUC_clean.cif', '2.392646413805788')
('NAWHOL_clean.cif', '2.679780342745621')
('NAWKII_clean.cif', '2.227173883686493')
('NAWWOA_clean.cif', '2.191287717479766')
('NAWWUG_clean.cif', '2.2216060837455887')
('NAXKOO_clean.cif', '1.9910205000000007')
('NAXKOO01_SL.cif', '1.9245113527304625')
('NAXKOO02_clean.cif', '1.8672596450757375')
('NAYHAY_clean.cif', '2.27152214075441')
('NAYMOQ_clean.cif', '2.409292642844778')
('NAYPIM_clean.cif', '1.9036740047343796')
('NAYXOC_clean.cif', '2.5206666505994617')
('NAYZUK_SL.cif', '2.2347614810888428')
('NAZZEV_clean.cif', '2.490112518759617')
('ncomms11831_ncomms11831-s2_clean.cif', '2.5163432099915726')
('ncomms11831_ncomms11831-s3_clean.cif', '2.4785877338303335')
('NDAIAH_clean.cif', '2.554495280917894')
('NEBYOK_clean.cif', '2.519797672468302')
('NECZAY_clean.cif', '1.6752008551569268')
('NEDJAJ_clean.cif', '3.1723925014047234')
('NEDLOZ_clean.cif', '2.3675981067443415')
('NEDVOJ_charged.cif', '2.2594357702612546')
('NEDVUP_clean.cif', '2.110745535825081')
('NEDWAW_clean.cif', '2.2783145437924976')
('NEDWEA_clean.cif', '2.249194732047187')
('NEDWIE_clean.cif', '2.253060349919684')
('NEGMUI_clean.cif', '2.4896879658135376')
('NEGZUW_clean.cif', '2.169528187139221')
('NEHMUJ_clean.cif', '2.2066928622474227')
('NEKBEL_clean.cif', '2.24560235747522')
('NEKREB_clean.cif', '2.031632928838429')
('NENFAN_clean.cif', '1.9919417487309297')
('NEPWIQ_clean.cif', '2.4952731121518372')
('NERMON_clean.cif', '2.445579917015495')
('NERNON_charged.cif', '2.4342001198406837')
('NETFAU_clean.cif', '2.632298050559')
('NETFEY_clean.cif', '2.6529472692285845')
('NETHOJ_clean_h.cif', '2.530901946516782')
('NETRIN_clean.cif', '1.7680673713418429')
('NETYIV_clean.cif', '2.7242049281819005')
('NETYIV01_clean.cif', '2.7277956422192164')
('NEVPOU_clean.cif', '2.666850428258268')
('NEVPUA_charged.cif', '2.967778848089951')
('NEVQAH_charged.cif', '2.9522965727571346')
('NEVVEQ_clean.cif', '2.163505052182182')
('NEXDOK_charged.cif', '4.7956833316909995')
('NEXVET_clean.cif', '1.9870532226562498')
('NEXXEV_clean.cif', '2.0298770740439434')
('NEXXIZ_clean.cif', '2.0300029742683585')
('NEYJIM_clean.cif', '2.3281598939236194')
('NEYYIZ_clean.cif', '3.1588014912480817')
('NEYYUN_clean.cif', '2.163814689421497')
('NEYZAU_clean.cif', '2.1731779211002977')
('NEZBOK_clean.cif', '2.3081454002051682')
('NEZWOG_clean.cif', '2.5996019885129527')
('NEZWOG01_clean.cif', '2.6192958442851233')
('NIBXUT_clean.cif', '2.370287268269626')
('NICCAE_clean.cif', '1.9667319766197793')
('NICJUG_clean.cif', '2.8043401205219345')
('NICZAA01_charged.cif', '2.4226113533733735')
('NIFYOS_charged.cif', '2.8521995847190555')
('NIFYUY_charged.cif', '2.569642402192584')
('NIFZAF_charged.cif', '2.6308816987350045')
('NIFZEJ_charged.cif', '2.8308506054208142')
('NIFZIN_charged.cif', '2.6571248717575897')
('NIFZOT_charged.cif', '2.598193919942682')
('NIFZUZ_clean.cif', '2.437561504134778')
('NIGBOW_clean.cif', '1.9085768980782947')
('NIGFIT_clean.cif', '2.4615672640620296')
('NIGFOZ_clean.cif', '2.4424742549928062')
('NIGFUF_clean.cif', '2.4245563772973813')
('NIGGAM_clean.cif', '2.4547986858247617')
('NIGGEQ_clean.cif', '2.4514547239223425')
('NIGGIU_clean.cif', '2.4503840535363017')
('NIGHOA_charged.cif', '2.430151867912395')
('NIHVUX_clean.cif', '2.534821885600528')
('NIJTOR_clean.cif', '2.134561232914301')
('NIJZIP_clean.cif', '2.4942180171202115')
('NIJZIP01_clean.cif', '2.494559502658673')
('NIJZOV_clean.cif', '2.480667877555099')
('NIKCOB_clean.cif', '2.548653113560513')
('NIKDAM_clean.cif', '2.59761738970063')
('NIKDEQ_clean.cif', '2.409902357318148')
('NIKDIU_clean.cif', '2.3890305056721024')
('NIKHAS_clean.cif', '2.014906557043661')
('NIKJIB_clean.cif', '2.5084838902206124')
('NIKJOH_clean.cif', '2.4184195415758167')
('NIKJUN_clean.cif', '2.3838372016015392')
('NIKKAU_clean.cif', '2.3945040025095192')
('NIKKIC_clean.cif', '2.3463255724116867')
('NIMTEJ_clean.cif', '2.586976816337033')
('NIMVEL_clean.cif', '2.475460094986362')
('NIMVIP_clean.cif', '2.5822710307706114')
('NIMWUD_clean.cif', '2.4512543154937116')
('NIMXAK_clean.cif', '2.075762214914929')
('NIRDAT_clean.cif', '2.0109592010956563')
('NIRDEX_clean.cif', '2.456056923656263')
('NIRGAY_clean.cif', '2.271984034852718')
('NIRKAB_clean.cif', '1.826768797325169')
('NIRMUW_clean.cif', '2.8300359891652898')
('NIRMUW01_clean.cif', '2.828030262665706')
('NIRNAD_clean.cif', '2.738134871344461')
('NISBEX_clean.cif', '2.5107141351642612')
('NITADY_clean.cif', '2.426493122392805')
('NIVNOW_clean.cif', '2.2508343658910164')
('NIVNUC_clean.cif', '2.2515439386162903')
('NIVWIY_clean.cif', '2.5560596998852736')
('NIWPIU_clean.cif', '2.205473174145402')
('NIWZIE09_clean.cif', '2.1776831312960594')
('NIWZIE10_clean.cif', '2.1822935895989')
('NIWZIE11_clean.cif', '2.2008903323073024')
('NIWZIE12_clean.cif', '2.201029643011211')
