FIVYEP_clean.cif 92
FIVYEP01_clean.cif 92
FIVYUF_clean.cif 252
FIWJIG_clean.cif 524
FIWKUT_clean.cif 516
FIXVUE_clean.cif 1044
FIYDOH_clean.cif 148
FIZPOV_clean.cif 172
FOBNAN_clean.cif 262
FOCREW_clean.cif 124
FOCZAA_clean.cif 124
FOCZEE_clean.cif 196
FODCEI_clean.cif 229
FODYUT_clean.cif 316
FODZUU_clean.cif 80
FOFCIO_clean.cif 196
FOFCOU_clean.cif 124
FOFDAH_clean.cif 164
FOFHAK_clean.cif 33
FOFHEO_clean.cif 74
FOFHUE_clean.cif 64
FOFMOE_clean.cif 492
FOFTIF_clean.cif 238
FOFTOL_clean.cif 262
FOFTUR_clean.cif 246
FOGFAK_clean.cif 86
FOHCAH_clean.cif 50
FUWXOL_SL.cif 72
FOHCIP_clean.cif 56
FOHQUO_clean.cif 84
FOHRUR_clean.cif 111
FOHSAW01_clean.cif 92
FOJKIA_clean.cif 104
FOJLOH_clean.cif 284
FOJPEB_clean.cif 328
FOJVUX_clean.cif 82
FOKGET_clean.cif 88
FOKWIN_clean.cif 142
FOKYEL_clean.cif 204
FOKYIP_clean.cif 116
FOKYUB_clean.cif 74
FOKZIQ_clean.cif 60
FOLLEZ_clean.cif 112
FOMWOV_clean.cif 336
FONKEA_clean.cif 118
FONPUV_clean.cif 256
FONQIJ_clean.cif 152
FOPBAP_clean.cif 320
FOPFAS_clean.cif 888
FOPTOU_clean.cif 554
FOQNIK_clean.cif 308
FOQNOQ_clean.cif 284
FOQNOQ01_clean.cif 292
FOQNOQ02_clean.cif 292
FOQNUW_clean.cif 292
FOQNUW01_clean.cif 292
FOQNUW02_clean.cif 292
FOQPAE_clean.cif 276
FOQPAE01_clean.cif 304
FOQPAE02_clean.cif 304
FOQSUA_charged.cif 52
FOQTAH_clean.cif 164
FOQTEL_clean.cif 164
FORKUU_clean.cif 96
FORPIM_clean.cif 128
FORPOS_clean.cif 128
FORPUY_clean.cif 152
FORQAF_clean.cif 134
FORQEJ_clean.cif 128
FORQIN_clean.cif 128
FORTIR_clean.cif 638
FORTUD_clean.cif 1658
FORWAL_clean.cif 296
FOSTOY_clean.cif 2376
FOSTUE_clean.cif 780
FOTNIN_clean.cif 416
FOVPEN_clean.cif 564
FOVPOX_clean.cif 320
FOVPUD_clean.cif 312
FOWTOC_clean.cif 392
FOXHUX_clean.cif 392
FOXKIO_clean.cif 158
FOXNIQ_clean.cif 214
FOXPUE_clean.cif 171
FOXQIT_charged.cif 186
FUBDAI_clean.cif 648
FUBDEM_clean.cif 648
FUBDIQ_clean.cif 648
FUBNOH_clean.cif 72
FUDGES_clean.cif 132
FUDHAP_clean.cif 132
FUDHET_clean.cif 264
FUFQUT_clean.cif 188
FUFREE_clean.cif 92
FUFTUX_clean.cif 624
FUHJOJ_clean.cif 344
FUHMOM_clean.cif 132
FUHNED_clean.cif 132
FUHNIH_clean.cif 132
FUJKUS_clean.cif 110
FULQOT_clean.cif 172
FULQUZ_clean.cif 172
FUMHEC_clean.cif 128
FUMHOL_clean.cif 50
FUMJAA_clean.cif 76
FUNBAS_clean.cif 164
FUNCAT_clean.cif 176
FUNCEX_clean.cif 88
FUNFOL_clean.cif 143
FUNGAY_clean.cif 264
FUNLAD_clean.cif 224
FUNQEM_clean.cif 342
FUQJUX_clean.cif 392
FURFIJ_clean.cif 228
FURFIJ01_clean.cif 228
FURFOP_clean.cif 168
FURQOZ01_ion_b.cif 180
FURQUF_ion_b.cif 180
FURRAM_clean.cif 138
FURREQ_clean.cif 138
FURRIU_clean.cif 138
FURROA_clean.cif 138
FURRUG_ion_b.cif 198
FURRUG01_ion_b.cif 198
FURSES_clean.cif 48
FUSGOR_clean.cif 48
FUSMEM_clean.cif 138
FUSMIQ_clean.cif 138
FUSMOW_clean.cif 138
FUSMUC_clean.cif 138
FUSNAJ_clean.cif 138
FUSNEN_clean.cif 138
FUSNIR_clean.cif 138
FUSQUH_clean.cif 596
FUTCAZ_clean.cif 84
FUTDII_clean.cif 162
FUTJOV_clean.cif 22
FUTKEL_manual.cif 196
FUTTIZ_clean.cif 588
FUTYEA_clean.cif 76
FUTYOK_clean.cif 76
FUTYUQ_clean.cif 192
FUTZAX_clean.cif 152
FUTZEB_clean.cif 76
FUTZIF_clean.cif 296
FUTZOK_clean.cif 94
FUTZOL_clean.cif 452
FUVBAB_clean.cif 76
FUVBOP_clean.cif 184
FUVDEH_clean.cif 180
FUVDEH01_clean.cif 180
FUVDEH02_clean.cif 180
FUVDEH03_clean.cif 180
FUVDEH04_clean.cif 180
FUVDEH05_clean.cif 180
FUVDEH06_clean.cif 148
FUVDEH07_clean.cif 148
FUVDEH08_clean.cif 148
FUVDEH09_clean.cif 180
FUVDEH10_clean.cif 180
FUVDEH11_clean.cif 180
FUVDEH12_clean.cif 180
FUVDEH13_clean.cif 180
FUVFUZ_clean.cif 148
FUVGAG_clean.cif 148
FUVGAG01_clean.cif 148
FUVGAG02_clean.cif 148
FUWFIO_clean.cif 316
FUWFOU_clean.cif 254
FUWFUA_clean.cif 241
FUWQIZ_clean.cif 162
FUWYAY_clean.cif 68
FUXCOS_clean.cif 204
FUXXIH_clean.cif 162
FUYCAE_clean.cif 468
FUYCAF_clean.cif 352
FUYCEJ_clean.cif 248
FUYCIN_clean.cif 124
FUYKER_clean.cif 236
FUYYAA_clean.cif 72
FUYZAB_ion_b.cif 548
FUZKAN_clean.cif 332
FUZPUN_clean.cif 70
GABGOI_clean.cif 480
GABYUG_clean.cif 500
GACBIY_clean.cif 360
GACBOE_clean.cif 176
GACPUX_clean.cif 180
GACQAE_clean.cif 164
GACVIS_clean.cif 40
GACYER_clean.cif 428
GADDOH_clean.cif 56
GADFAV_clean.cif 50
GADHIF_clean.cif 264
GADMAA_clean.cif 166
GADMAA01_clean.cif 166
GADNUX_clean.cif 920
GADRAH_clean.cif 90
GAFBEX_clean.cif 52
GAFGEC_clean.cif 184
GAFROX_clean.cif 264
GAFRUD_clean.cif 264
GAGQAI_clean.cif 207
GAGSUF_clean.cif 116
GAGTAM_clean.cif 224
GAGTEQ_clean.cif 224
GAGXAP_clean.cif 220
GAGZEV_clean.cif 792
GAHSEQ_clean.cif 310
GAHWIX_clean.cif 1000
GAHXUL_clean.cif 86
GAJTOC_clean.cif 320
GAJTUI_clean.cif 320
GAJVAQ_clean.cif 320
GAJVEU_charged.cif 170
GAJVIY_charged.cif 516
GAJYUN_clean.cif 104
GAJZAU_clean.cif 104
GAJZEY_clean.cif 104
GAJZIC_clean.cif 104
GAJZOI_clean.cif 104
GAJZUO_clean.cif 104
GAKBAX_clean.cif 104
GAKTET_clean.cif 400
GALCAZ_clean.cif 280
GALFAB_clean.cif 134
GALHOS_ion_b.cif 599
GALJAG_clean.cif 212
GAMFEI_clean.cif 312
GAMSOD_clean.cif 208
GAMTAQ_clean.cif 56
GAMTEU_clean.cif 56
GAMTIY_clean.cif 56
GAMTOE_clean.cif 114
GAMTUK_clean.cif 112
GAMVAS_clean.cif 112
GAMXAV_clean.cif 268
GANBAZ_clean.cif 248
GANBAZ01_clean.cif 248
GANBAZ02_clean.cif 200
GANBED_clean.cif 328
GANBED01_clean.cif 460
GANBED02_clean.cif 316
GANBIH_clean.cif 452
GAPDEH_clean.cif 156
GAPDUX_clean.cif 84
GAPNOD_clean.cif 128
GAQKOB_clean.cif 164
GAQYIH_clean.cif 752
GARLAP_clean.cif 196
GARLET_clean.cif 196
GARLIX_clean.cif 196
GARLOD_clean.cif 196
GARLUJ_clean.cif 196
GARMAQ_clean.cif 196
GARPAR_clean.cif 184
GARQAU_clean.cif 330
GARSUQ_clean.cif 58
GARTAX_clean.cif 58
GARTEB_clean.cif 58
GARTIF_clean.cif 58
GARTUR_clean.cif 472
GASSEB_clean.cif 112
GASSUR_clean.cif 96
GASTIG_clean.cif 268
GATBUZ_charged.cif 202
GATHAL_clean.cif 100
GATJIV_charged.cif 447
GATQIE_clean.cif 512
GATQOK_clean.cif 732
GATSAY_clean.cif 138
GAVYAG_clean.cif 124
GAWBEM_clean.cif 71
GAWCUF_clean.cif 260
GAWJEV_clean.cif 184
GAWKAS_clean.cif 424
GAWKEW_clean.cif 488
GAWLIB_clean.cif 242
GAWMAU_clean.cif 240
GAWMOI_clean.cif 56
GAWMOJ_clean.cif 568
GAXDIS10_clean.cif 34
GAXGOD_clean.cif 256
GAXKOH_clean.cif 284
GAXQIH_clean.cif 184
GAXVUY_clean.cif 136
GAXWAF_clean.cif 136
GAXWEJ_clean.cif 114
GAYFUJ_clean.cif 90
GAYGAQ_clean_h.cif 30
GAYPED_clean.cif 590
GAYTEH_ion_b.cif 832
GAZLAW_clean.cif 296
GAZZIS_charged.cif 328
GAZZIS01_charged.cif 328
GAZZIS02_charged.cif 328
GAZZIS03_charged.cif 328
GAZZIS04_charged.cif 328
GAZZIS05_charged.cif 328
GEBCAT_clean.cif 160
GEBSAJ_clean.cif 106
GECRAI_charged.cif 124
GEDDAW_clean.cif 204
GEDDEA_clean.cif 324
GEDLIM_clean.cif 188
GEDPAH_clean.cif 118
GEDQIR_clean.cif 128
GEDQOX_clean.cif 128
GEDQUD_charged.cif 152
GEDRAK_clean.cif 128
GEDREO_clean.cif 160
GEDROY_clean.cif 128
GEDRUE_clean.cif 128
GEDSAL_clean.cif 128
GEDSEP_clean.cif 160
GEDSOZ_clean.cif 128
GEDSUF_clean.cif 172
GEDTAM_clean.cif 128
GEFFUT_clean.cif 298
GEFYUN_clean.cif 402
GEFZAU_clean.cif 402
GEGBEB_clean.cif 744
GEGBOL_clean.cif 744
GEGDED_clean.cif 324
GEGGEG01_clean.cif 132
GEGGIK_clean.cif 132
GEGGIK01_clean.cif 132
GEGGUW_clean.cif 132
GEGHAD_clean.cif 132
GEGSIW_clean.cif 176
GEGWAS_clean.cif 190
GEHSAN_clean.cif 86
GEJJEL01_clean.cif 68
GEKVEZ_clean.cif 50
GELJAJ_clean.cif 280
GELVEZ_clean.cif 51
GELVEZ01_clean.cif 102
GELVEZ02_clean.cif 51
GELVID_clean.cif 51
GELVID01_clean.cif 102
GEPDEM_clean.cif 84
GERNOI_clean.cif 358
GERPUP_clean.cif 166
GERWEH_clean.cif 130
GERWIL_charged.cif 390
GERWOR_charged.cif 382
GESBOW_charged.cif 900
GESBUC_charged.cif 792
GESDUF_clean.cif 132
GESFAN_clean.cif 132
GESNIC_clean.cif 168
GESNOI_clean.cif 166
GETXAG_clean.cif 154
GETXAG01_clean.cif 158
GEVKID_clean.cif 184
GEVXAI_clean.cif 88
GEVXIQ_clean.cif 64
GEVYEN_clean.cif 152
GEWXAJ_clean.cif 148
GEZFIC_charged.cif 440
GEZFOI_charged.cif 112
GEZRAG_clean.cif 1120
GEZYOB_clean.cif 218
GEZYUH_clean.cif 206
GEZZAO_clean.cif 288
GIDKOU_clean.cif 220
GIFFAE_clean.cif 96
GIFFEI_clean.cif 96
GIFKEL_clean.cif 34
GIGWID01_clean.cif 148
GIHPAQ_clean.cif 156
GIHPEU_clean.cif 156
GIJXAA_clean.cif 166
GIKMOD_clean.cif 92
GIKMOD01_clean.cif 88
GIKMOD02_clean.cif 88
GIKMOD03_clean.cif 88
GIKMOD04_clean.cif 88
GIKMOD05_clean.cif 88
GIKMOD06_clean.cif 88
GIKMOD08_clean.cif 88
GIKMOD09_clean.cif 88
GIKMOD10_clean.cif 88
GIKMOD11_clean.cif 88
GIKMOD12_clean.cif 88
GIKQIC_clean.cif 136
GIMHAM_clean.cif 108
GIMSIG_clean.cif 66
GIMSUS_clean.cif 108
GIMVAA_clean.cif 92
GINLIA_clean.cif 154
GINNUO_clean.cif 308
GINPAW_clean.cif 382
GIQXEK_clean.cif 66
GIQXIO_clean.cif 66
GIQXOU_clean.cif 66
GIQXUA_clean.cif 66
GIQYAH_clean.cif 66
GIQYEL_clean.cif 66
GIQYIP_clean.cif 66
GIQYOV_clean.cif 78
GIQYUB_clean.cif 66
GIQZIQ_clean.cif 138
GIRDUI_clean.cif 136
GIRFUJ_clean.cif 76
GIRGUL_clean.cif 128
GIRHEW_clean.cif 88
GIRXUC_clean.cif 80
GIRYAJ_clean.cif 270
GIRYEN_clean.cif 182
GIRYIR_clean.cif 182
GIRYOX_clean.cif 182
GIRYUD_clean.cif 182
GIRZAK_clean.cif 178
GISMAY_clean.cif 868
GISMIG_clean.cif 176
GISNED_clean.cif 434
GISWEM_clean.cif 176
GISZUD_clean.cif 20
GISZUF_clean.cif 436
GITPEG_clean.cif 440
GITPIK_clean.cif 204
GITSUY_clean.cif 360
GITTOT_manual.cif 138
GITTOT01_manual.cif 136
GITTUZ_clean.cif 600
GITVAH_clean.cif 780
GITVAH01_clean.cif 756
GITVEL_clean.cif 432
GITVEL01_clean.cif 432
GITWIQ_clean.cif 210
GITZAM_clean.cif 264
GIVHIC_clean.cif 170
GIVNIK_clean.cif 232
GIVNOQ_clean.cif 216
GIWBEU_charged.cif 364
GIWBIY_charged.cif 364
GIWBOE_charged.cif 720
GIWCAR_ion_b.cif 352
GIWCIZ_ion_b.cif 1092
GIWCOF_ion_b.cif 360
GIWNUV_clean.cif 132
GIXGOK_clean.cif 600
GIXMUX_clean.cif 304
GIXNAE_clean.cif 136
GIYSEN_clean.cif 142
GIYSIR_clean.cif 142
GIYSOX_clean.cif 142
GIYSUD_clean.cif 71
GIYTAK_clean.cif 75
GIYTIS_SL.cif 75
GIZJOP_clean.cif 272
GIZVER_clean.cif 150
GIZXET_clean.cif 456
GOBGAG_clean.cif 600
GOBSUM_clean.cif 142
GOBTAT_clean.cif 214
GOBXAY_clean.cif 250
GOGSIF_clean.cif 260
GOGWAB_clean.cif 42
GOGWEF_clean.cif 42
GOJDOZ_clean.cif 44
GOJFAN_charged.cif 348
GOJRED_manual.cif 3008
GOKBUE_clean.cif 72
GOLQII_clean.cif 136
GOLYOX_clean.cif 298
GOLYUD_clean.cif 298
GOMFOF_clean.cif 364
GOMPOO_clean.cif 80
GOMRAC_clean.cif 144
GOMREG_clean.cif 72
GONMON_clean.cif 492
GONMUT_clean.cif 476
GONNAA_clean.cif 188
GONSUZ_clean.cif 116
GONTAG_clean.cif 34
GOPLUS_clean.cif 268
GOPTIQ_clean.cif 260
GOQSIQ_clean.cif 680
GOQTIR_clean.cif 84
GOQWOY_clean.cif 153
GOQXAN_clean.cif 104
GORJEE_clean.cif 132
GORQAF_clean.cif 10
GOSBOH_clean.cif 141
GOSDEZ_clean.cif 492
GOSDID_clean.cif 404
GOSKEG_clean.cif 484
GOSRIP_clean.cif 168
GOTDIE_clean.cif 580
GOTNEK_clean.cif 524
GOVHOQ_clean.cif 280
GOVWOF_clean.cif 384
GOVXIA_clean.cif 408
GOWHOR_clean.cif 70
GOXGAD_clean.cif 66
GOXMEN_clean.cif 208
GOYPAN_clean.cif 52
GOYPER_clean.cif 52
GOYXAV_clean.cif 136
GOYXEZ_clean.cif 136
GOYXID_clean.cif 136
GOYXOJ_clean.cif 136
GOYXUP_clean.cif 136
GOYYAW_clean.cif 136
GOYYEA_clean.cif 136
GOYYIE_clean.cif 136
GOZNAM_clean.cif 218
GOZNEQ_clean.cif 103
GUANZS_clean.cif 22
GUBBAG_clean.cif 86
GUBKUL_clean.cif 108
GUBSED_clean.cif 228
GUBVUU_clean.cif 140
GUBZAF_clean.cif 244
GUCHUJ_clean.cif 43
GUCJAQ_clean.cif 138
GUDJOG_clean.cif 256
GUFBOA_clean.cif 156
GUFBUG_clean.cif 260
GUFREF_clean.cif 266
GUFXEM_clean.cif 260
GUGNON_clean.cif 196
GUGXOX_clean.cif 108
GUHGOH_clean.cif 88
GUHMIH_clean.cif 414
GUHNUU_clean.cif 256
GUHPAC_clean.cif 256
GUHPEG_clean.cif 256
GUJGAU_clean.cif 188
GUJGEY_clean.cif 188
GUJREK_clean.cif 212
GUJREK01_clean.cif 212
GUJTOV_clean.cif 124
GUJVIR_clean.cif 90
GUPBUP_SL.cif 138
GUJVOX_clean.cif 90
GUKFEY_clean.cif 428
GUKNIK_clean.cif 34
GUKXIU_clean.cif 68
GUKYUI_clean.cif 114
GUKZAO_clean.cif 56
GULBAR_clean.cif 88
GULCAS_clean.cif 50
GULPIN_clean.cif 162
GULVUF_clean.cif 632
GULWAM_clean.cif 600
GULWEQ_clean.cif 2256
GULWIU_clean.cif 536
GULWOA_clean.cif 142
GUMBIA_clean.cif 182
GUMDEZ_clean.cif 112
GUNFAW01_neutral.cif 80
GUNZIA_clean.cif 352
GUPBEZ02_clean.cif 1560
GUPBIE_clean.cif 1180
GUPBOJ03_clean.cif 624
GUPCAW_clean.cif 312
GUPCEA_clean.cif 2400
GUPDEB_clean.cif 504
GUPJEG_clean.cif 50
GUPJEG01_clean.cif 50
GUPNUC_clean.cif 40
GUPNUC01_clean.cif 20
GUPREQ_clean.cif 348
GUQTOB_clean.cif 32
GUQWOG_clean.cif 188
GURPIT_clean.cif 160
GURPOZ_clean.cif 282
GURPUF_clean.cif 160
GURTIX_charged.cif 320
GURZID_clean.cif 80
GURZID01_clean.cif 80
GUSCIH_clean.cif 70
GUSJOU_clean.cif 96
GUSMAJ_clean.cif 806
GUSNEN_SL.cif 38
GUSNEN01_SL.cif 38
GUTYIE_clean.cif 42
GUVBEF_clean.cif 78
GUVBOQ_clean.cif 1316
GUVCOP_clean.cif 248
GUVKUE_clean.cif 648
GUVLAL_clean.cif 648
GUVZII_clean.cif 54
GUWDUY_clean.cif 108
GUXJUF_clean.cif 616
GUXLIU_clean.cif 36
GUXPOF_clean.cif 158
GUXQAR_clean.cif 26
GUXSEY_clean.cif 124
GUXSIC_clean.cif 124
GUXZIJ_clean.cif 78
GUXZUV_clean.cif 62
GUYBAE_clean.cif 156
GUZVOO_clean.cif 312
HABCEV_clean.cif 212
HABCIZ_clean.cif 196
HABCOF_clean.cif 196
HABDAS_clean.cif 196
HABKOM_clean.cif 72
HABQUY_clean.cif 792
HABRAF_manual.cif 744
HABREJ_clean.cif 472
HABRIN_clean.cif 202
HABRUZ_clean.cif 140
HABZEQ_clean.cif 80
HACDOH_clean.cif 264
HACDUN_clean.cif 276
HACRAH_clean.cif 738
HACREL_clean.cif 774
HADDOI_clean.cif 318
HADLOQ01_clean.cif 100
HADPOU_clean.cif 20
HADQUA_clean.cif 590
HADXIW_clean.cif 27
HADXOC_clean.cif 29
HADYAP_clean.cif 30
HAFDUQ_clean.cif 282
HAFFAY_clean.cif 282
HAFFEC_clean.cif 282
HAFGUQ_clean.cif 48
HAFSOZ_clean.cif 120
HAFTOZ_clean.cif 116
HAFVOB_clean.cif 336
HAFVUH_SL.cif 76
HAFWAO_charged.cif 424
HAFWIW_clean.cif 216
HAFWUI_charged.cif 202
HAFWUI01_charged.cif 202
HAHCUR_clean.cif 140
HAHPIQ_charged.cif 364
HAHPOW_clean.cif 340
HAJDII_clean.cif 330
HAJJAE_clean.cif 80
HAJLEK_clean.cif 189
HAJLIO_clean.cif 189
HAJLOU_clean.cif 189
HAJLUA_clean.cif 189
HAJMAH_clean.cif 189
HAJMEL_clean.cif 183
HAJMIQ_clean.cif 156
HAJPEQ_clean.cif 206
HAJRES_clean.cif 800
HAJYEZ_clean.cif 96
HAKCAZ_clean.cif 518
HAKCIG_clean.cif 234
HAKSAQ_clean.cif 146
HAKSEU_clean.cif 150
HAKSIY_clean.cif 150
HAKSOE_clean.cif 150
HAKTAR_clean.cif 150
HAKTOF_clean.cif 150
HAKVAT_clean.cif 150
HAKVEX_clean.cif 218
HAKVOH_clean.cif 154
HAKVUN_clean.cif 100
HAKWAU_clean.cif 100
HAKWUM_clean.cif 18
HALQUJ_clean.cif 160
HALVAU_clean.cif 96
HAMJOW_clean.cif 120
HAMJUC_clean.cif 264
HAMLIT_clean.cif 254
HAMREU_clean.cif 178
HAMRIY_clean.cif 178
HANKEO_clean.cif 992
HANKIS_clean.cif 952
HANKOY_clean.cif 968
HANKUE_clean.cif 928
HANWAW_clean.cif 584
HAOAER_clean.cif 44
HAPBAE_clean.cif 444
HAPBEI_clean.cif 444
HAPBIM_clean.cif 552
HAPGIR_clean.cif 156
HAPHUD_clean.cif 312
HAPNEU_clean.cif 444
HAPNOE_clean.cif 120
HAPNUK_clean.cif 120
HAPPAS_clean.cif 116
HAPVAX_clean.cif 116
HAPVEB_clean.cif 116
HAQJIV_clean.cif 147
HAQKES_clean.cif 1096
HAQRID_clean.cif 190
HARGUC_clean.cif 116
HARHOA_clean.cif 194
HARHUG_clean.cif 194
HARNAR_clean.cif 304
HASMIZ_clean.cif 156
HASNIB_clean.cif 104
HASNOH_clean.cif 116
HASNUN_clean.cif 104
HASTAY_clean.cif 462
HATZOS_clean.cif 184
HATZOS02_clean.cif 184
HAVVUX_clean.cif 224
HAVYOU_clean.cif 304
HAVZIP_clean.cif 136
HAWGIX_charged.cif 332
HAWGIY_clean.cif 211
HAWREE_clean.cif 174
HAWVAE_clean.cif 108
HAWVEI_clean.cif 108
HAWVIM_clean.cif 108
HAWVOS_clean.cif 108
HAWVUY_clean.cif 108
HAWWAF_clean.cif 108
HAWWEJ_charged.cif 156
HAWWEK_clean.cif 42
HAWWIN_clean.cif 164
HAWWOT_clean.cif 164
HAWWUZ_clean.cif 164
HAWZEM_clean.cif 108
HAWZIQ_clean.cif 136
HAXJEX_clean.cif 170
HAXMUP_clean.cif 108
HAXNOJ_clean.cif 88
HAYLIE_clean.cif 180
HAYTEI_clean.cif 190
HAZGOF_clean.cif 100
HAZGOF01_clean_h.cif 100
HAZGOF02_clean_h.cif 100
HAZGOF03_clean_h.cif 100
HAZGOF04_clean_h.cif 100
HAZGOF05_clean_h.cif 100
HAZGOF06_clean_h.cif 100
HAZGOF07_clean_h.cif 100
HAZGOF08_clean_h.cif 100
HAZNED_clean.cif 114
HAZNIH_clean.cif 114
HAZNON_clean.cif 114
HAZSIL_clean.cif 112
HAZWIP_clean.cif 120
HEBJAB_clean.cif 147
HEBKEG_clean.cif 108
HEBNIN_clean.cif 138
HEBNOT_clean.cif 136
HEBPUB_charged.cif 342
HEBTAL_clean.cif 92
HEBTEP_clean.cif 92
HEDBEZ_clean.cif 65
HEDBID_clean.cif 65
HEDBOJ_clean.cif 112
HEDBUP_clean.cif 112
HEDCAW_clean.cif 224
HEDCEA_clean.cif 304
HEDCIE_clean.cif 264
HEDGUS_clean.cif 80
HEDTER_clean.cif 336
HEFDED_clean.cif 1200
HEFDIH_clean.cif 297
HEFDON_clean.cif 210
HEFFAB_charged.cif 398
HEFFEF_clean.cif 210
HEFVAR_clean.cif 286
HEGCEB_clean.cif 56
HEGJUZ_clean.cif 404
HEGNAJ_clean.cif 192
HEGNEN_clean.cif 180
HEGNIR_clean.cif 192
HEGNOX_clean.cif 192
HEGNUD_clean.cif 192
HEGPAL_clean.cif 192
HEHCOO_clean.cif 438
HEKTAU_clean.cif 168
HEKTUO_clean.cif 118
HEKTUO01_clean.cif 118
HELCUY_clean.cif 162
HELDEJ_SL.cif 139
HELDOT_clean.cif 297
HEMTEZ_clean.cif 452
HEMVEB_clean.cif 48
HEMVIF_clean.cif 32
HENYUV_clean.cif 60
HETDUG_clean.cif 82
HETZOW_clean.cif 252
HETZUC_charged.cif 274
HEWFUL_ion_b.cif 162
HEXNOO_clean.cif 180
HEXNUU_clean.cif 360
HEXVEM_clean.cif 420
HEYBIX_clean.cif 52
HEYFUM_clean.cif 76
HEZKIH_clean.cif 176
HEZNUW_clean.cif 66
HEZPIL01_clean.cif 68
HEZSAG_clean.cif 136
HEZSEK_clean.cif 136
HGCNCO_clean.cif 56
HIFGIO_SL.cif 91
HIBGEF_clean.cif 108
HIBGIJ_clean.cif 108
HIBQUE_clean.cif 46
HICGEG_clean.cif 388
HICVOG_clean.cif 172
HICVUM_clean.cif 172
HICWIB_clean.cif 108
HICZAW_clean.cif 148
HICZEA_clean.cif 148
HICZIE_clean.cif 148
HIDBIH_clean.cif 128
HIDBON_clean.cif 128
HIDCUU_clean.cif 148
HIDDAB_clean.cif 148
HIDMEO_clean.cif 105
HIFGEK_clean.cif 272
HIFTOG_clean.cif 212
HIFTOG01_clean.cif 106
HIFTOG02_clean.cif 212
HIFTUM_clean.cif 216
HIFVOI_clean.cif 272
HIFVUO01_clean.cif 102
HIFWAV_clean.cif 340
HIFZAY_charged.cif 282
HIGRIA_clean.cif 154
HIHFOV_clean.cif 142
HIHFUB_clean.cif 216
HIHGAI_clean.cif 326
HIHGEM_manual.cif 326
HIHGIQ_clean.cif 380
HIHGUC_clean.cif 288
HIJMEU_clean.cif 78
HIJSOK_clean.cif 352
HILJUJ_clean.cif 74
HIMSAY_clean.cif 122
HIQKID_clean.cif 160
HIQNAY_clean.cif 252
HIQNIG_clean.cif 200
HIQNUS_clean.cif 102
HIQWOV_clean.cif 202
HISGAT_clean.cif 260
HISGIB_clean.cif 60
HISJAW_clean.cif 532
HISJIE_clean.cif 484
HISSIN_clean.cif 232
HITXUE_clean.cif 72
HIVQAG_clean.cif 108
HIWKEE_clean.cif 156
HIWKII_clean.cif 62
HIWLEG_clean.cif 68
HIWLIK_clean.cif 92
HIWLOO_clean_h.cif 94
HIWLOQ_clean.cif 92
HIWLUW_clean.cif 46
HIWMAD_clean.cif 66
HIWXER_clean.cif 70
HIWXER01_SL.cif 70
HIXDOH_clean.cif 32
HIXDOH01_manual.cif 46
HIYBUN_clean.cif 162
HIYGIH_clean.cif 536
HIYLUY_clean.cif 400
HIYMAF_clean.cif 400
HIYMEJ_clean.cif 400
HIYYEU_clean.cif 262
HIYZEV_clean.cif 76
HIYZEV01_clean.cif 68
HIZQEN_clean.cif 34
HIZQEN01_clean.cif 34
HIZQUD_clean.cif 102
HIZSEQ_clean.cif 212
HIZTUG_clean.cif 792
HOBBEF_clean.cif 148
HOBGAH_clean.cif 240
HOBGEL_clean.cif 59
HOBGIP_clean.cif 104
HOBGOV_clean.cif 108
HOCDIO_clean.cif 52
HOCDOU_clean.cif 45
HODWUS_clean.cif 110
HOFJIX_clean.cif 616
HOFMAS_clean.cif 176
HOFSOL_clean.cif 84
HOFSUS_clean.cif 92
HOGJET_clean.cif 221
HOGJIX_clean.cif 204
HOGJOD_clean.cif 276
HOGJUK_clean.cif 118
HOGLEV_clean.cif 840
HOGLEV01_clean.cif 210
HOGPUQ_clean.cif 176
HOGQAX_clean.cif 176
HOGQEB_clean.cif 176
HOGQIF_clean.cif 84
HOGSIG_clean.cif 88
HOGTOM_clean.cif 118
HOHJAR_clean.cif 110
HOHMEX_manual.cif 312
HOJHUL_clean.cif 192
HOJJUN_clean.cif 174
HOJLEY_clean.cif 144
HOJLID_clean.cif 444
HOJLUP_clean.cif 230
HOJNIF_clean.cif 100
HOJNOL_clean.cif 100
HOJNUR_clean.cif 100
HOJNUR01_clean.cif 100
HOJPAZ_clean.cif 100
HOJPED_clean.cif 100
HOJPIH_clean.cif 100
HOKGUJ_clean.cif 104
HOKLIE_clean.cif 340
HOLQIK_clean.cif 736
HOMRIL_clean.cif 212
HOMXIR_manual.cif 507
HOMZEP_clean.cif 266
HONXAL_clean.cif 916
HOPHUP_clean.cif 26
HOPYEQ_clean.cif 50
HOPYEQ01_clean.cif 48
HOQMIL_clean.cif 112
HOQMIL01_clean.cif 112
HOQMIL02_clean.cif 112
HOQMIL03_clean.cif 112
HOQMIL04_clean.cif 112
HOQMUX_clean.cif 112
HOQNEI_clean.cif 112
HOQNOS_clean.cif 104
HORCOH_clean.cif 68
HORCUN_clean.cif 68
HORHAY_clean.cif 158
HORHEC_clean.cif 158
HORHIG_clean.cif 158
HOTFED_clean.cif 204
HOTWUJ_clean.cif 64
HOVGEG_clean.cif 376
HOVGIK_clean.cif 272
HOVJIN_clean.cif 68
HOVQAM_clean.cif 316
HOVQUG_clean.cif 202
HOWJEK_clean.cif 96
